policynumber,age,numberofclaims,ncdlevel19,ncdlevel20
7272,55,1,2,1
7273,21,0,1,2
7274,21,0,-2,-1
7275,50,0,-1,0
7276,25,0,2,2
7277,21,0,2,2
7278,51,0,2,2
7279,25,0,-2,-1
7280,20,0,-2,-1
7281,52,0,2,2
7282,23,0,2,2
7283,52,1,1,0
7284,52,0,0,1
7285,24,0,2,2
7286,22,0,2,2
7287,21,0,1,2
7288,22,0,-2,-1
7289,53,1,1,0
7290,55,0,-1,0
7291,52,0,1,2
7292,54,0,0,1
7293,22,0,2,2
7294,53,0,1,2
7295,21,0,2,2
7296,50,0,0,1
7297,55,0,0,1
7298,52,0,-1,0
7299,23,0,2,2
7300,53,0,1,2
7301,24,0,-2,-1
7302,23,0,2,2
7303,21,0,-2,-1
7304,22,1,1,0
7305,54,0,2,2
7306,53,0,-2,-1
7307,24,0,-1,0
7308,21,0,2,2
7309,52,0,2,2
7310,52,0,-1,0
7311,50,0,1,2
7312,53,0,1,2
7313,24,0,-1,0
7314,52,0,-1,0
7315,24,0,0,1
7316,22,0,1,2
7317,23,0,-1,0
7318,22,0,-1,0
7319,22,0,0,1
7320,20,0,1,2
7321,51,0,-1,0
7322,52,0,1,2
7323,51,0,-2,-1
7324,21,0,1,2
7325,21,0,1,2
7326,24,0,1,2
7327,53,0,-1,0
7328,23,0,-1,0
7329,55,0,0,1
7330,24,0,1,2
7331,52,0,-1,0
7332,50,1,-1,-2
7333,51,0,1,2
7334,55,1,0,-1
7335,25,0,-2,-1
7336,55,1,-1,-2
7337,52,0,1,2
7338,54,0,1,2
7339,53,0,-1,0
7340,22,0,0,1
7341,20,0,0,1
7342,50,0,-1,0
7343,24,0,-1,0
7344,22,0,2,2
7345,54,0,0,1
7346,22,1,0,-1
7347,21,0,1,2
7348,25,0,-2,-1
7349,23,1,-2,-2
7350,53,0,0,1
7351,51,0,-1,0
7352,54,0,0,1
7353,53,0,0,1
7354,21,1,-2,-2
7355,55,0,-2,-1
7356,23,0,-2,-1
7357,24,0,0,1
7358,51,0,-2,-1
7359,24,0,2,2
7360,52,0,1,2
7361,53,0,-1,0
7362,53,0,-1,0
7363,22,0,0,1
7364,25,0,2,2
7365,53,0,-2,-1
7366,51,0,-1,0
7367,51,0,-1,0
7368,53,1,-2,-2
7369,25,1,1,0
7370,21,0,0,1
7371,22,0,1,2
7372,22,0,-1,0
7373,25,0,0,1
7374,23,0,0,1
7375,54,0,0,1
7376,24,0,-2,-1
7377,50,0,-2,-1
7378,51,0,1,2
7379,24,0,0,1
7380,55,0,1,2
7381,25,0,1,2
7382,24,0,0,1
7383,22,0,-1,0
7384,25,0,2,2
7385,55,0,2,2
7386,24,0,1,2
7387,53,0,0,1
7388,50,0,-2,-1
7389,22,0,-2,-1
7390,52,0,1,2
7391,54,2,-1,-2
7392,24,0,1,2
7393,52,1,-1,-2
7394,54,1,-1,-2
7395,25,0,-2,-1
7396,53,0,2,2
7397,51,0,-2,-1
7398,24,0,2,2
7399,23,1,-1,-2
7400,52,0,-1,0
7401,50,0,-1,0
7402,55,0,-1,0
7403,51,0,0,1
7404,23,0,0,1
7405,51,0,-2,-1
7406,50,0,1,2
7407,20,0,-2,-1
7408,54,0,2,2
7409,52,0,2,2
7410,55,0,0,1
7411,51,0,-1,0
7412,53,0,2,2
7413,54,0,1,2
7414,50,0,2,2
7415,21,0,1,2
7416,50,0,0,1
7417,22,0,0,1
7418,24,0,1,2
7419,53,0,2,2
7420,51,0,1,2
7421,51,0,1,2
7422,54,0,2,2
7423,54,1,2,1
7424,52,0,0,1
7425,55,0,2,2
7426,51,1,-1,-2
7427,22,1,2,1
7428,23,0,-1,0
7429,25,0,0,1
7430,53,0,1,2
7431,22,0,-2,-1
7432,52,0,2,2
7433,53,0,2,2
7434,22,0,1,2
7435,23,0,-1,0
7436,21,0,2,2
7437,22,0,1,2
7438,51,0,-2,-1
7439,51,0,2,2
7440,24,0,0,1
7441,51,0,1,2
7442,51,1,2,1
7443,50,0,-2,-1
7444,21,0,-2,-1
7445,21,0,2,2
7446,25,0,0,1
7447,54,0,1,2
7448,21,0,1,2
7449,24,0,0,1
7450,21,2,-1,-2
7451,23,0,-1,0
7452,54,1,-1,-2
7453,50,0,0,1
7454,22,1,0,-1
7455,54,0,-2,-1
7456,23,0,2,2
7457,23,0,-2,-1
7458,24,0,-2,-1
7459,22,0,-1,0
7460,52,1,1,0
7461,55,0,0,1
7462,54,0,-1,0
7463,52,0,-2,-1
7464,50,0,1,2
7465,21,0,-2,-1
7466,54,0,-2,-1
7467,24,0,1,2
7468,54,0,2,2
7469,23,0,-1,0
7470,24,0,-2,-1
7471,52,1,0,-1
7472,24,0,1,2
7473,24,0,-2,-1
7474,52,0,1,2
7475,54,0,1,2
7476,22,1,-1,-2
7477,54,0,-2,-1
7478,55,0,0,1
7479,51,0,2,2
7480,22,0,1,2
7481,50,0,0,1
7482,23,0,0,1
7483,24,0,0,1
7484,21,0,-1,0
7485,24,0,1,2
7486,50,0,0,1
7487,51,0,0,1
7488,54,1,0,-1
7489,20,0,1,2
7490,22,0,2,2
7491,53,0,2,2
7492,53,0,-1,0
7493,51,0,1,2
7494,50,0,-1,0
7495,23,0,0,1
7496,24,0,0,1
7497,22,0,0,1
7498,52,0,-2,-1
7499,23,1,-2,-2
7500,54,1,2,1
7501,21,0,0,1
7502,50,0,-2,-1
7503,24,0,-2,-1
7504,53,0,0,1
7505,53,0,-2,-1
7506,52,0,1,2
7507,23,0,2,2
7508,20,0,2,2
7509,24,0,-2,-1
7510,52,0,1,2
7511,22,0,2,2
7512,51,1,0,-1
7513,54,0,1,2
7514,22,0,-1,0
7515,50,0,2,2
7516,54,0,-2,-1
7517,24,1,1,0
7518,52,1,-2,-2
7519,25,0,0,1
7520,53,0,1,2
7521,52,0,2,2
7522,53,1,-1,-2
7523,54,0,0,1
7524,23,0,1,2
7525,51,0,-1,0
7526,23,0,1,2
7527,23,0,-1,0
7528,21,0,0,1
7529,52,0,-1,0
7530,23,0,-1,0
7531,53,0,1,2
7532,20,0,0,1
7533,21,0,1,2
7534,51,0,-2,-1
7535,50,0,0,1
7536,22,0,-2,-1
7537,53,0,-2,-1
7538,54,0,-1,0
7539,22,0,-2,-1
7540,22,0,2,2
7541,54,0,-2,-1
7542,54,0,-1,0
7543,54,0,-2,-1
7544,55,0,2,2
7545,20,0,2,2
7546,51,0,-1,0
7547,25,0,2,2
7548,24,0,1,2
7549,52,0,-1,0
7550,50,0,-2,-1
7551,24,0,2,2
7552,21,0,0,1
7553,24,0,0,1
7554,22,0,1,2
7555,23,0,0,1
7556,23,0,1,2
7557,55,0,2,2
7558,20,1,1,0
7559,22,0,0,1
7560,25,0,0,1
7561,25,0,2,2
7562,21,0,-2,-1
7563,21,0,1,2
7564,52,1,0,-1
7565,52,0,-2,-1
7566,20,0,2,2
7567,23,0,1,2
7568,51,0,-2,-1
7569,22,0,0,1
7570,24,0,1,2
7571,21,0,-1,0
7572,22,0,1,2
7573,53,0,0,1
7574,22,0,-2,-1
7575,22,0,0,1
7576,21,1,2,1
7577,24,0,1,2
7578,20,0,0,1
7579,51,0,0,1
7580,52,0,1,2
7581,25,0,0,1
7582,21,0,2,2
7583,20,0,-2,-1
7584,22,0,-1,0
7585,24,1,0,-1
7586,24,0,2,2
7587,23,0,0,1
7588,51,0,0,1
7589,54,0,-1,0
7590,54,0,0,1
7591,52,0,-1,0
7592,23,0,2,2
7593,52,0,0,1
7594,22,0,-1,0
7595,52,0,0,1
7596,53,0,0,1
7597,21,0,1,2
7598,51,1,2,1
7599,50,0,2,2
7600,23,0,2,2
7601,24,0,0,1
7602,21,0,-1,0
7603,54,0,-1,0
7604,52,0,-1,0
7605,54,0,2,2
7606,53,0,2,2
7607,25,0,-1,0
7608,24,0,-1,0
7609,24,0,-1,0
7610,25,0,-1,0
7611,55,0,1,2
7612,52,0,-2,-1
7613,23,0,0,1
7614,24,0,-2,-1
7615,51,0,1,2
7616,53,0,1,2
7617,54,0,1,2
7618,23,0,-2,-1
7619,20,0,2,2
7620,51,0,-1,0
7621,50,0,2,2
7622,23,1,1,0
7623,50,0,2,2
7624,51,0,2,2
7625,21,0,1,2
7626,53,0,1,2
7627,20,0,-1,0
7628,51,0,2,2
7629,52,1,0,-1
7630,21,1,0,-1
7631,22,0,-2,-1
7632,53,0,1,2
7633,25,0,1,2
7634,24,0,-1,0
7635,51,0,1,2
7636,54,0,2,2
7637,52,0,2,2
7638,22,0,1,2
7639,53,0,-2,-1
7640,22,0,0,1
7641,50,1,-1,-2
7642,54,0,-2,-1
7643,23,0,-2,-1
7644,52,0,1,2
7645,54,0,0,1
7646,55,0,1,2
7647,52,0,0,1
7648,54,0,-2,-1
7649,21,0,1,2
7650,25,0,2,2
7651,50,0,1,2
7652,54,0,1,2
7653,52,1,-1,-2
7654,21,0,-1,0
7655,50,0,0,1
7656,24,0,-2,-1
7657,53,0,-2,-1
7658,54,0,-2,-1
7659,51,0,1,2
7660,22,0,2,2
7661,52,0,1,2
7662,24,0,0,1
7663,21,0,-2,-1
7664,53,0,1,2
7665,51,0,1,2
7666,24,0,-2,-1
7667,25,0,2,2
7668,21,0,0,1
7669,24,1,1,0
7670,51,0,1,2
7671,21,0,2,2
7672,24,0,-1,0
7673,25,0,-2,-1
7674,21,0,1,2
7675,23,0,-2,-1
7676,53,0,2,2
7677,53,0,2,2
7678,22,0,-1,0
7679,50,0,1,2
7680,21,0,-2,-1
7681,24,0,-1,0
7682,52,0,1,2
7683,22,0,1,2
7684,54,0,-2,-1
7685,52,0,2,2
7686,24,0,0,1
7687,20,1,0,-1
7688,52,0,-1,0
7689,24,0,-1,0
7690,52,0,0,1
7691,22,0,-1,0
7692,24,0,-1,0
7693,20,1,-2,-2
7694,20,0,2,2
7695,52,1,0,-1
7696,55,1,0,-1
7697,20,2,1,-1
7698,54,0,0,1
7699,20,0,0,1
7700,21,0,0,1
7701,54,0,1,2
7702,22,0,0,1
7703,24,0,0,1
7704,52,0,-1,0
7705,25,0,1,2
7706,52,0,2,2
7707,21,1,-1,-2
7708,50,0,1,2
7709,54,0,0,1
7710,20,0,-2,-1
7711,55,0,0,1
7712,25,0,1,2
7713,21,1,2,1
7714,53,0,0,1
7715,51,0,-2,-1
7716,53,0,0,1
7717,55,0,2,2
7718,20,0,-2,-1
7719,23,0,-1,0
7720,25,0,-1,0
7721,22,0,2,2
7722,54,0,1,2
7723,21,0,-1,0
7724,24,0,-1,0
7725,52,0,-1,0
7726,24,0,0,1
7727,52,0,0,1
7728,51,0,1,2
7729,51,1,-2,-2
7730,21,0,-2,-1
7731,24,0,2,2
7732,20,0,-2,-1
7733,54,0,1,2
7734,22,0,-2,-1
7735,23,0,1,2
7736,21,0,-1,0
7737,55,1,-1,-2
7738,51,0,2,2
7739,21,0,-1,0
7740,22,0,1,2
7741,52,0,2,2
7742,54,0,-2,-1
7743,51,0,1,2
7744,55,0,2,2
7745,20,1,2,1
7746,24,0,2,2
7747,22,0,-1,0
7748,55,0,2,2
7749,23,0,-2,-1
7750,24,1,2,1
7751,21,0,-1,0
7752,24,0,0,1
7753,20,0,2,2
7754,21,0,-1,0
7755,21,0,-2,-1
7756,20,0,1,2
7757,50,0,2,2
7758,24,0,1,2
7759,55,0,-1,0
7760,54,0,2,2
7761,22,0,-2,-1
7762,53,1,-2,-2
7763,50,0,-2,-1
7764,53,0,2,2
7765,20,0,1,2
7766,20,0,-2,-1
7767,52,0,-1,0
7768,52,0,0,1
7769,55,0,-2,-1
7770,21,0,-2,-1
7771,53,0,-1,0
7772,23,0,0,1
7773,52,0,2,2
7774,54,0,1,2
7775,51,0,-1,0
7776,25,0,1,2
7777,52,0,2,2
7778,53,2,1,-1
7779,24,0,-1,0
7780,24,0,-1,0
7781,53,0,1,2
7782,54,0,-2,-1
7783,53,0,-1,0
7784,51,0,2,2
7785,21,0,2,2
7786,52,0,1,2
7787,52,0,-2,-1
7788,20,0,-1,0
7789,51,0,0,1
7790,21,0,-1,0
7791,52,0,2,2
7792,54,0,1,2
7793,52,0,-2,-1
7794,53,0,0,1
7795,51,0,2,2
7796,23,0,2,2
7797,52,0,-1,0
7798,55,0,-1,0
7799,54,0,-1,0
7800,53,0,-1,0
7801,24,0,-2,-1
7802,23,0,0,1
7803,23,0,1,2
7804,51,0,2,2
7805,51,0,-2,-1
7806,22,0,-2,-1
7807,24,0,-2,-1
7808,50,0,-1,0
7809,20,0,0,1
7810,22,0,1,2
7811,23,0,-2,-1
7812,21,1,-1,-2
7813,21,0,-2,-1
7814,52,0,0,1
7815,50,0,2,2
7816,22,0,0,1
7817,22,0,0,1
7818,25,0,-1,0
7819,24,0,2,2
7820,24,0,0,1
7821,51,0,-2,-1
7822,25,0,2,2
7823,23,0,-2,-1
7824,53,0,2,2
7825,53,1,2,1
7826,55,0,2,2
7827,52,0,0,1
7828,21,0,-2,-1
7829,23,0,2,2
7830,21,0,-2,-1
7831,25,0,2,2
7832,22,0,1,2
7833,54,0,-2,-1
7834,23,0,2,2
7835,52,0,2,2
7836,24,0,2,2
7837,24,0,-2,-1
7838,51,0,1,2
7839,51,0,0,1
7840,21,1,2,1
7841,25,0,1,2
7842,52,0,1,2
7843,52,0,-1,0
7844,22,0,-2,-1
7845,54,0,-1,0
7846,22,0,-2,-1
7847,51,0,0,1
7848,53,0,1,2
7849,24,0,1,2
7850,23,1,-1,-2
7851,24,1,-2,-2
7852,24,1,-2,-2
7853,52,0,2,2
7854,23,0,1,2
7855,25,0,2,2
7856,54,0,2,2
7857,51,0,-1,0
7858,50,0,1,2
7859,22,0,-2,-1
7860,23,0,-2,-1
7861,54,0,2,2
7862,54,0,1,2
7863,23,0,2,2
7864,55,1,-2,-2
7865,22,0,-2,-1
7866,53,0,0,1
7867,52,0,0,1
7868,52,0,2,2
7869,23,0,-2,-1
7870,22,0,1,2
7871,22,0,-1,0
7872,52,0,1,2
7873,24,1,1,0
7874,50,0,1,2
7875,51,0,-2,-1
7876,53,0,-1,0
7877,54,0,-2,-1
7878,23,0,-1,0
7879,52,1,-1,-2
7880,54,0,0,1
7881,55,0,-1,0
7882,54,0,-2,-1
7883,23,1,0,-1
7884,54,0,2,2
7885,54,0,0,1
7886,21,0,0,1
7887,25,1,-2,-2
7888,23,1,-2,-2
7889,52,0,-2,-1
7890,53,0,1,2
7891,23,0,0,1
7892,50,0,2,2
7893,52,1,1,0
7894,24,0,1,2
7895,52,1,2,1
7896,24,0,2,2
7897,52,0,1,2
7898,51,1,0,-1
7899,24,0,0,1
7900,21,0,0,1
7901,24,0,1,2
7902,54,0,2,2
7903,52,0,-2,-1
7904,55,0,-1,0
7905,24,0,-2,-1
7906,51,0,-1,0
7907,23,0,0,1
7908,21,0,1,2
7909,53,0,-1,0
7910,23,0,1,2
7911,22,0,-1,0
7912,25,0,0,1
7913,21,0,-2,-1
7914,24,0,1,2
7915,24,0,-2,-1
7916,52,0,1,2
7917,24,0,2,2
7918,53,0,2,2
7919,54,1,-2,-2
7920,52,0,0,1
7921,51,1,0,-1
7922,21,0,-2,-1
7923,51,0,-1,0
7924,51,0,1,2
7925,54,0,2,2
7926,50,0,0,1
7927,51,1,0,-1
7928,52,0,-2,-1
7929,23,0,2,2
7930,51,0,-1,0
7931,53,0,2,2
7932,20,1,2,1
7933,52,0,-2,-1
7934,55,1,-2,-2
7935,52,1,0,-1
7936,22,0,1,2
7937,22,2,1,-1
7938,53,0,-1,0
7939,22,0,-1,0
7940,52,0,-2,-1
7941,22,0,-1,0
7942,21,1,-1,-2
7943,24,0,0,1
7944,52,0,-1,0
7945,53,0,-2,-1
7946,53,0,0,1
7947,52,0,-2,-1
7948,24,0,-1,0
7949,23,0,-1,0
7950,54,1,1,0
7951,52,2,1,-1
7952,51,1,-2,-2
7953,53,0,2,2
7954,53,0,0,1
7955,24,0,-2,-1
7956,22,0,1,2
7957,24,1,0,-1
7958,22,0,1,2
7959,20,0,-2,-1
7960,22,0,2,2
7961,51,0,-1,0
7962,50,0,0,1
7963,54,0,2,2
7964,25,0,-1,0
7965,52,1,2,1
7966,24,0,1,2
7967,25,0,-1,0
7968,24,1,1,0
7969,54,0,0,1
7970,53,0,1,2
7971,23,0,-2,-1
7972,54,0,-1,0
7973,51,0,2,2
7974,51,0,-1,0
7975,54,0,0,1
7976,54,1,-2,-2
7977,51,1,1,0
7978,23,0,0,1
7979,52,0,1,2
7980,54,0,-2,-1
7981,21,0,-2,-1
7982,54,1,0,-1
7983,51,0,0,1
7984,53,1,2,1
7985,23,0,-2,-1
7986,51,0,2,2
7987,54,0,0,1
7988,24,0,1,2
7989,21,0,1,2
7990,50,0,2,2
7991,50,0,-2,-1
7992,23,0,0,1
7993,24,1,-2,-2
7994,53,0,-1,0
7995,50,1,0,-1
7996,52,0,-2,-1
7997,23,0,0,1
7998,51,0,2,2
7999,20,1,0,-1
8000,51,0,2,2
8001,25,0,2,2
8002,21,0,-1,0
8003,52,0,-1,0
8004,23,0,-2,-1
8005,25,0,-1,0
8006,51,0,-2,-1
8007,21,0,-2,-1
8008,23,0,1,2
8009,24,0,2,2
8010,54,0,0,1
8011,54,1,-1,-2
8012,55,0,0,1
8013,53,0,2,2
8014,22,0,-2,-1
8015,23,0,-2,-1
8016,54,0,-2,-1
8017,23,0,2,2
8018,24,0,2,2
8019,24,1,1,0
8020,23,0,-1,0
8021,51,1,-1,-2
8022,22,1,-1,-2
8023,23,1,1,0
8024,51,0,0,1
8025,52,0,2,2
8026,52,0,-2,-1
8027,23,0,2,2
8028,53,0,2,2
8029,22,0,0,1
8030,22,0,-1,0
8031,53,0,-1,0
8032,25,1,-2,-2
8033,54,0,-2,-1
8034,21,0,0,1
8035,23,0,-2,-1
8036,53,0,-1,0
8037,52,0,-2,-1
8038,52,0,1,2
8039,50,0,1,2
8040,22,1,0,-1
8041,23,1,-1,-2
8042,20,1,1,0
8043,51,0,1,2
8044,24,0,-1,0
8045,21,0,1,2
8046,20,0,2,2
8047,52,0,2,2
8048,50,0,-1,0
8049,22,0,2,2
8050,52,0,0,1
8051,53,1,-1,-2
8052,24,0,-1,0
8053,24,1,-1,-2
8054,23,1,2,1
8055,53,0,-1,0
8056,52,0,2,2
8057,23,0,2,2
8058,21,0,-1,0
8059,24,0,-1,0
8060,53,0,-1,0
8061,52,0,0,1
8062,21,0,0,1
8063,25,0,-1,0
8064,24,0,0,1
8065,24,0,-1,0
8066,51,0,-1,0
8067,52,0,1,2
8068,51,0,1,2
8069,22,0,-2,-1
8070,52,0,-1,0
8071,53,0,2,2
8072,22,0,-1,0
8073,53,1,-2,-2
8074,20,0,0,1
8075,53,0,2,2
8076,52,0,-2,-1
8077,53,0,-1,0
8078,53,0,-2,-1
8079,21,1,-2,-2
8080,52,0,2,2
8081,23,1,2,1
8082,22,0,1,2
8083,50,0,0,1
8084,23,0,-2,-1
8085,20,0,0,1
8086,52,1,2,1
8087,22,1,2,1
8088,23,0,1,2
8089,55,0,1,2
8090,52,1,0,-1
8091,21,0,0,1
8092,51,0,1,2
8093,22,0,-2,-1
8094,20,0,1,2
8095,53,0,1,2
8096,52,0,1,2
8097,53,0,-1,0
8098,51,0,1,2
8099,52,0,1,2
8100,52,1,-2,-2
8101,54,0,-2,-1
8102,52,1,-2,-2
8103,22,0,-1,0
8104,54,0,-2,-1
8105,21,0,2,2
8106,53,0,-2,-1
8107,53,1,2,1
8108,52,0,-2,-1
8109,54,0,-2,-1
8110,54,1,2,1
8111,24,0,-1,0
8112,50,1,1,0
8113,24,0,0,1
8114,20,0,0,1
8115,24,0,-1,0
8116,54,0,2,2
8117,23,0,2,2
8118,52,0,2,2
8119,24,0,0,1
8120,23,0,1,2
8121,54,1,2,1
8122,50,0,0,1
8123,22,0,0,1
8124,22,0,0,1
8125,50,0,2,2
8126,55,1,1,0
8127,54,0,1,2
8128,23,1,-1,-2
8129,51,0,-2,-1
8130,55,0,1,2
8131,53,0,-2,-1
8132,24,0,1,2
8133,25,0,0,1
8134,21,0,1,2
8135,24,0,-2,-1
8136,21,0,0,1
8137,22,0,-2,-1
8138,21,0,-2,-1
8139,22,0,1,2
8140,52,0,-1,0
8141,51,0,1,2
8142,22,0,-2,-1
8143,51,0,-1,0
8144,25,0,-1,0
8145,53,0,0,1
8146,52,1,2,1
8147,52,1,-2,-2
8148,55,0,1,2
8149,20,0,0,1
8150,25,0,2,2
8151,24,0,2,2
8152,52,0,-2,-1
8153,53,0,2,2
8154,53,0,-2,-1
8155,25,0,-2,-1
8156,20,0,1,2
8157,23,0,-1,0
8158,55,0,-2,-1
8159,53,0,0,1
8160,51,0,1,2
8161,51,0,0,1
8162,51,0,-1,0
8163,20,0,-2,-1
8164,24,0,0,1
8165,51,1,0,-1
8166,24,0,2,2
8167,55,1,1,0
8168,24,1,1,0
8169,55,0,2,2
8170,54,0,0,1
8171,23,0,-2,-1
8172,22,0,-1,0
8173,54,0,1,2
8174,23,1,-2,-2
8175,54,2,-1,-2
8176,20,0,1,2
8177,22,0,-2,-1
8178,24,0,-1,0
8179,52,1,2,1
8180,25,1,-2,-2
8181,25,0,-2,-1
8182,50,0,2,2
8183,24,0,-1,0
8184,55,0,-2,-1
8185,21,0,-1,0
8186,23,0,-2,-1
8187,54,0,1,2
8188,21,0,2,2
8189,21,0,0,1
8190,53,0,-1,0
8191,22,0,-2,-1
8192,55,0,-1,0
8193,53,0,-1,0
8194,55,0,0,1
8195,20,0,1,2
8196,54,0,1,2
8197,25,0,-2,-1
8198,22,0,1,2
8199,24,0,0,1
8200,52,0,2,2
8201,22,0,0,1
8202,23,0,0,1
8203,23,1,2,1
8204,51,0,0,1
8205,22,0,1,2
8206,50,0,1,2
8207,21,0,1,2
8208,25,0,1,2
8209,22,0,2,2
8210,25,0,1,2
8211,52,0,1,2
8212,55,0,-2,-1
8213,55,0,-1,0
8214,20,0,-1,0
8215,22,0,-1,0
8216,53,0,2,2
8217,54,0,-1,0
8218,24,0,0,1
8219,20,0,-1,0
8220,23,0,-1,0
8221,52,0,2,2
8222,53,0,-1,0
8223,24,0,2,2
8224,52,0,-2,-1
8225,51,0,1,2
8226,54,0,2,2
8227,23,0,0,1
8228,22,0,0,1
8229,55,0,0,1
8230,22,0,0,1
8231,24,0,-1,0
8232,21,0,1,2
8233,21,0,1,2
8234,25,1,0,-1
8235,24,0,-2,-1
8236,25,0,-1,0
8237,23,0,-2,-1
8238,51,0,-1,0
8239,53,0,1,2
8240,52,0,-2,-1
8241,50,0,-1,0
8242,21,0,-1,0
8243,54,0,1,2
8244,54,0,0,1
8245,52,0,0,1
8246,25,1,1,0
8247,22,0,0,1
8248,50,0,-2,-1
8249,21,0,0,1
8250,23,0,-1,0
8251,52,0,-1,0
8252,50,0,2,2
8253,24,0,2,2
8254,21,0,0,1
8255,53,0,-1,0
8256,51,0,1,2
8257,53,0,2,2
8258,50,1,-1,-2
8259,54,2,0,-2
8260,51,0,2,2
8261,23,0,0,1
8262,54,0,-1,0
8263,24,0,1,2
8264,51,0,2,2
8265,24,0,1,2
8266,24,0,1,2
8267,55,1,-2,-2
8268,24,0,-1,0
8269,24,0,0,1
8270,20,0,1,2
8271,53,0,0,1
8272,54,0,1,2
8273,53,0,-2,-1
8274,23,0,2,2
8275,51,0,-2,-1
8276,55,1,1,0
8277,20,0,-1,0
8278,53,0,-1,0
8279,21,0,1,2
8280,53,0,-1,0
8281,23,0,-1,0
8282,23,0,0,1
8283,23,0,-2,-1
8284,50,0,2,2
8285,54,0,-2,-1
8286,52,2,-1,-2
8287,52,0,-2,-1
8288,52,0,2,2
8289,51,0,1,2
8290,20,0,0,1
8291,53,0,1,2
8292,51,0,-1,0
8293,25,0,-2,-1
8294,21,0,2,2
8295,23,0,-2,-1
8296,53,0,-2,-1
8297,21,0,0,1
8298,25,0,2,2
8299,24,1,2,1
8300,23,0,2,2
8301,23,0,2,2
8302,22,1,-1,-2
8303,51,0,-1,0
8304,54,1,1,0
8305,53,0,-1,0
8306,21,0,2,2
8307,22,0,2,2
8308,23,0,1,2
8309,22,0,2,2
8310,24,0,-1,0
8311,22,0,-2,-1
8312,21,0,0,1
8313,22,0,-2,-1
8314,55,0,-1,0
8315,22,0,1,2
8316,24,0,0,1
8317,55,0,0,1
8318,52,0,1,2
8319,52,0,-2,-1
8320,20,0,-1,0
8321,21,0,0,1
8322,21,0,0,1
8323,51,0,2,2
8324,21,0,0,1
8325,23,0,0,1
8326,22,0,-2,-1
8327,53,0,2,2
8328,22,0,1,2
8329,51,0,-2,-1
8330,20,0,0,1
8331,52,0,0,1
8332,22,0,0,1
8333,51,0,2,2
8334,24,0,0,1
8335,23,0,0,1
8336,51,0,2,2
8337,21,0,0,1
8338,21,0,2,2
8339,25,0,0,1
8340,54,2,1,-1
8341,53,0,-2,-1
8342,52,0,1,2
8343,25,0,-1,0
8344,53,0,0,1
8345,53,0,-1,0
8346,21,0,0,1
8347,24,1,-2,-2
8348,22,0,1,2
8349,22,0,2,2
8350,21,0,2,2
8351,55,0,-2,-1
8352,23,0,1,2
8353,51,0,0,1
8354,25,0,-1,0
8355,20,0,2,2
8356,22,0,-1,0
8357,50,1,-1,-2
8358,54,0,0,1
8359,21,0,-1,0
8360,52,0,2,2
8361,50,0,0,1
8362,55,0,-2,-1
8363,54,0,0,1
8364,51,0,0,1
8365,22,0,0,1
8366,53,1,-1,-2
8367,24,1,-2,-2
8368,52,0,-1,0
8369,53,0,-1,0
8370,20,0,0,1
8371,20,0,1,2
8372,20,0,-2,-1
8373,51,0,-2,-1
8374,51,0,-1,0
8375,52,0,2,2
8376,22,0,0,1
8377,25,0,1,2
8378,21,0,-2,-1
8379,52,0,-2,-1
8380,24,0,1,2
8381,23,0,-2,-1
8382,51,0,2,2
8383,54,0,-2,-1
8384,53,0,2,2
8385,22,0,2,2
8386,51,0,1,2
8387,54,0,1,2
8388,23,0,0,1
8389,21,0,-1,0
8390,25,0,1,2
8391,22,1,0,-1
8392,53,0,-2,-1
8393,54,0,2,2
8394,51,0,-1,0
8395,20,0,0,1
8396,51,0,-1,0
8397,52,0,0,1
8398,23,0,-2,-1
8399,55,0,-1,0
8400,23,0,1,2
8401,24,0,0,1
8402,52,0,-2,-1
8403,53,0,-2,-1
8404,23,0,2,2
8405,23,1,0,-1
8406,50,0,-1,0
8407,23,0,2,2
8408,21,0,-1,0
8409,20,0,0,1
8410,51,1,2,1
8411,24,0,1,2
8412,51,0,1,2
8413,52,0,-1,0
8414,55,0,0,1
8415,51,1,2,1
8416,51,0,-1,0
8417,51,0,1,2
8418,50,0,0,1
8419,22,0,0,1
8420,52,0,0,1
8421,22,0,-1,0
8422,50,0,0,1
8423,54,0,-1,0
8424,52,0,1,2
8425,20,0,-1,0
8426,52,0,2,2
8427,21,0,1,2
8428,52,0,-1,0
8429,52,0,0,1
8430,23,0,0,1
8431,23,0,2,2
8432,22,0,-1,0
8433,22,0,-1,0
8434,50,0,-1,0
8435,24,0,-2,-1
8436,20,0,2,2
8437,21,0,-2,-1
8438,24,0,0,1
8439,23,1,-2,-2
8440,52,0,-1,0
8441,52,0,1,2
8442,52,0,0,1
8443,55,0,0,1
8444,51,1,-2,-2
8445,25,0,1,2
8446,23,1,2,1
8447,53,0,2,2
8448,51,0,0,1
8449,53,0,-1,0
8450,24,0,2,2
8451,23,0,2,2
8452,50,0,-2,-1
8453,55,0,2,2
8454,24,0,-1,0
8455,20,0,0,1
8456,22,1,-2,-2
8457,51,1,0,-1
8458,52,0,-1,0
8459,51,0,1,2
8460,25,0,0,1
8461,22,0,2,2
8462,22,0,-2,-1
8463,25,0,2,2
8464,22,0,1,2
8465,23,0,1,2
8466,24,0,0,1
8467,52,0,0,1
8468,22,0,-1,0
8469,20,0,1,2
8470,22,0,-2,-1
